Taxon	858.ITS	1002.ITS	927.ITS	902.ITS	988.ITS	851.ITS	987.ITS	957.ITS	997.ITS	953.ITS	848.ITS	972.ITS	986.ITS	918.ITS	931.ITS	903.ITS	967.ITS	1003.ITS	887.ITS	867.ITS	872.ITS	936.ITS	982.ITS	873.ITS	992.ITS	901.ITS	938.ITS	996.ITS	937.ITS	956.ITS	917.ITS	906.ITS	928.ITS	897.ITS	922.ITS	977.ITS	847.ITS	961.ITS	907.ITS	983.ITS	993.ITS	921.ITS	861.ITS	908.ITS	943.ITS	866.ITS	913.ITS	852.ITS	863.ITS	881.ITS	853.ITS	981.ITS	998.ITS	966.ITS	888.ITS	878.ITS	968.ITS	962.ITS	876.ITS	978.ITS	892.ITS	877.ITS	958.ITS	991.ITS	896.ITS	893.ITS	948.ITS	963.ITS	871.ITS	926.ITS	942.ITS	886.ITS	868.ITS	856.ITS	911.ITS	971.ITS	973.ITS	891.ITS	951.ITS	941.ITS	947.ITS	933.ITS	846.ITS	1001.ITS	882.ITS	898.ITS	862.ITS	857.ITS	912.ITS	923.ITS	932.ITS	952.ITS	916.ITS	976.ITS	946.ITS
k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Melanotaeniaceae; g__Melanotaenium	2.61185280292e-05	4.73936279267e-05	6.91118901661e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	0.00262172833577	0.000746787464999	0.000787321066467	1.82825479587e-05	0.000155417916905	3.74609796188e-05	0.000614607508	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	0.000148505010399	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	0.000163958190141	2.51624046686e-05	2.82139179257e-05	0.000452469510539	3.74768408541e-05	0.00396950158084	0.000471775667986	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	0.000254595598628	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	0.000570515643185	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	0.00223213802372	3.26358404297e-05	2.54845183174e-05	0.000105127871399	0.000256083811234	0.000434352967265	0.000529346765893	3.22863661726e-05	2.36269328374e-05	0.000591712294878	0.0036626256932	0.00018172467097	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	0.000203154894007	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	8.5505473979e-05	3.61174870897e-05	3.52367579085e-05	6.86452430211e-05	0.000580094440421	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	9.2748642134e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	0.000481981435183	4.48928106011e-05	0.0001183561327	2.60347296682e-05	0.00131779864523	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Anthracocystis	0.000104556765686	0.00014218088378	0.000103833174699	7.75351034456e-05	0.00012349620894	9.14413941687e-05	0.000278721375914	8.85027089157e-05	0.000233463727148	9.4334322642e-05	7.31301918347e-05	9.31915808852e-05	0.000112382938856	0.000108318555588	0.000164339786707	0.000116136496661	0.000296123812117	0.000148505010399	0.000111823414921	0.000134048577575	7.30452727842e-05	0.000237387563649	0.000117273787681	0.00010729321996	0.000122968642606	7.54872140059e-05	8.46417537771e-05	0.000113177070182	0.000112430522562	7.25534703237e-05	0.000117975127348	0.000106791526932	0.000119380024414	0.000190052826319	9.71004952228e-05	0.000162528679647	0.000125119137346	6.84491154346e-05	0.000207136481446	0.000104065559994	0.000139712434082	0.000367759169256	6.29675692954e-05	0.000107972416104	9.54720083725e-05	7.97731054915e-05	0.00012230864535	6.29579986205e-05	6.82846256875e-05	5.77611380748e-05	9.23262522517e-05	0.000101899793607	0.000113321154317	0.000195919310439	7.64535549523e-05	7.88459035494e-05	8.5482651528e-05	7.65933110778e-05	6.60631496385e-05	9.68590985177e-05	7.08807985121e-05	7.71157971465e-05	6.79252156355e-05	0.000317873948268	0.000122527435645	0.000108149245959	8.14836292449e-05	7.61226704348e-05	8.19583336242e-05	0.000107008005566	6.43199467585e-05	8.55670154597e-05	6.93200753571e-05	8.48421901515e-05	8.5505473979e-05	0.000180702094138	0.000141059250608	0.000102804163634	9.15326842875e-05	7.71073898219e-05	0.000143734508802	0.000103898559823	8.4615994437e-05	0.000244129994133	0.000129871594527	9.62288053011e-05	6.92768903036e-05	0.000282611574115	9.62532355188e-05	0.000134678431803	7.0923331427e-05	7.81041890045e-05	7.89422145504e-05	0.000114180357269	9.31441771961e-05
k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Moesziomyces	0.000470629425944	0.000473786299432	0.00107150986332	0.000776414279545	0.000699421039872	0.00137094571236	0.000278721375914	0.00032413412501	0.000140078236289	0.000661241541831	0.000493570384188	0.00133673214698	0.000112382938856	0.000252972541991	0.00150201347914	0.000116136496661	0.000845759813113	0.000198006680532	0.000522554854015	0.000804572489719	7.30452727842e-05	0.00163480735051	0.00176107987578	0.00107157834193	0.000409765349805	7.54872140059e-05	0.00124329930681	0.00026396044533	0.00150061540293	0.000968152271731	0.000393125583087	0.000106791526932	0.000875559741257	0.000632712553866	9.71004952228e-05	0.00378737967366	0.000406462727458	6.84491154346e-05	0.000207136481446	0.000104065559994	0.000186283245443	8.48053721197e-05	0.000294249724032	0.000107972416104	9.54720083725e-05	7.97731054915e-05	0.000611285191636	0.000902064869124	0.000227905374906	7.70148507664e-05	0.000461435861783	0.000101899793607	0.000188988888993	0.000457318837459	0.000458477847055	0.000341749282582	0.000825239868053	0.000255473139172	0.000308715482706	0.00293662891307	0.00229218871027	0.000540219899543	0.000384404803135	0.000545029786981	0.000530308017997	0.00173153237182	8.14836292449e-05	0.000253903340964	8.19583336242e-05	0.00282446434117	6.43199467585e-05	0.000314018229771	6.93200753571e-05	0.000169751876079	0.000256425939954	0.00166255099302	0.00148218821164	0.00308892680202	0.000549583545658	7.71073898219e-05	0.00124404176015	0.00114376372258	0.00054993637918	0.000122129411313	0.000129871594527	0.000128305073735	0.00048471900146	0.000470920440394	0.000481879255527	0.000403893229553	0.00172843622035	0.000754759210571	0.000342501943596	0.00148362198401	0.000651617466757
k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma	0.000104474112117	0.000189574511707	0.000345779903431	0.000103380137927	0.000576055101195	0.000335188654785	0.000371628501218	0.000147410562939	0.000233463727148	0.000283303395705	0.000164542931628	0.000279771973515	0.000149843918475	0.000144424740783	0.000117385561934	0.000154848662215	0.000253781882697	0.000198006680532	0.000149097886561	0.000178731436766	9.73936970455e-05	0.000263791812193	0.000156365050241	0.000143057626613	0.000368905927817	0.000100649618674	0.000254194821057	0.000452469510539	0.000262575081174	0.000822890797601	0.000314600339594	0.000142388702576	0.000258646096675	0.000316555493732	0.000614662523029	0.000378891779997	0.000500277156336	9.12654872462e-05	0.000276181975261	0.000138754079992	0.000232854056804	0.00022623740012	0.000210092431312	0.000143963221471	0.000127296011163	0.000106364140655	0.000163078193801	0.000146901996781	0.000364692093242	7.70148507664e-05	0.000153877087086	0.000135866391477	0.00026465662367	0.000359307048309	0.00010193807327	0.000157691807099	0.00045536125979	0.000153267673278	0.000154287610621	0.000290475123508	9.45077313494e-05	0.000102821062862	0.000135706216376	0.000272587006455	0.00118301463101	0.000216298491919	0.000108644838993	0.000228448564395	0.000109277778166	0.000149811207793	0.000300024483513	0.000114089353946	0.000623588188444	0.000169751876079	0.000228014597277	0.000180587435449	0.0002116449854	0.000240094649676	0.00048846489615	0.000102809853096	0.000191646011737	0.000242539918486	0.000169231988874	0.000447679012988	7.42459047862e-05	0.000224432371857	0.00023084989079	0.000282759848813	0.000256879654028	0.000538571661356	0.000236636975239	0.000156208378009	0.000131654160359	0.000342420628392	0.000124192236261
k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Sporisorium	7.84382376573e-05	9.47872558535e-05	6.92221164662e-05	5.16900689637e-05	8.233080596e-05	6.09609294458e-05	0.000185814250609	5.90018059438e-05	9.33854908593e-05	6.2889548428e-05	7.31301918347e-05	9.31915808852e-05	7.49219592375e-05	7.22123703917e-05	4.69542247735e-05	7.74243311073e-05	0.000126890941349	0.000198006680532	0.000111942123429	8.9365718383e-05	4.86968485228e-05	5.28084970877e-05	7.81825251205e-05	7.15288133065e-05	8.19790950705e-05	5.03248093372e-05	0.000169463214038	7.54513801215e-05	7.49536817082e-05	4.83689802158e-05	7.86500848984e-05	7.11943512879e-05	3.97720956937e-05	0.000126701884212	6.47336634818e-05	0.000108352453098	9.38144288785e-05	4.56327436231e-05	0.000138090987631	6.93770399959e-05	9.31416227216e-05	5.65369147465e-05	4.19783795303e-05	7.19816107357e-05	6.36480055817e-05	5.31820703277e-05	8.15390969003e-05	0.000104929997701	4.55230837917e-05	3.85074253832e-05	6.15508348345e-05	6.79331957383e-05	7.55474362111e-05	9.80117891499e-05	0.00010193807327	5.25639356996e-05	5.6988434352e-05	5.10622073852e-05	4.4042099759e-05	6.45727323451e-05	4.72538656747e-05	5.1410531431e-05	4.52834770903e-05	9.08623354851e-05	8.16849570967e-05	7.20994973063e-05	5.43224194966e-05	5.07484469566e-05	5.46388890828e-05	6.42048033398e-05	4.28799645057e-05	8.56578509326e-05	4.62133835714e-05	4.23873471879e-05	5.70036493193e-05	0.000108352461269	7.04735158171e-05	6.85361090894e-05	6.1021789525e-05	5.14049265479e-05	9.58230058683e-05	6.92657065487e-05	6.34619958277e-05	8.1419607542e-05	3.71229523931e-05	9.62288053011e-05	4.61845935357e-05	9.4302707837e-05	6.41688236792e-05	8.97856212021e-05	9.46397320634e-05	5.20694593364e-05	5.26281430336e-05	7.61202381793e-05	6.20961181307e-05
k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Ustilago	7.83555840876e-05	0.000378999043579	0.000103833174699	7.75351034456e-05	0.00012349620894	9.14413941687e-05	0.000278721375914	0.000176817513991	0.000140078236289	0.000125879239449	5.48476438761e-05	9.31915808852e-05	0.000112382938856	0.000144539363594	7.04313371602e-05	0.000116136496661	0.000127025788258	0.000346355040077	0.00018649106671	0.000134048577575	7.30452727842e-05	7.92127456316e-05	0.000117273787681	0.00010729321996	0.000122968642606	7.54872140059e-05	0.000112945524945	0.000150902760243	0.000112430522562	0.000314630171627	0.000117975127348	0.00156493243869	5.96581435406e-05	0.000190052826319	0.00372023954323	0.000162528679647	9.39141254023e-05	0.000433366198566	0.000207136481446	0.000104065559994	0.000139712434082	0.00231971858616	6.29675692954e-05	0.000107972416104	9.54720083725e-05	0.00167422861462	0.000163078193801	6.29579986205e-05	0.000182309802128	0.000173222484754	9.23262522517e-05	0.000101899793607	0.000113321154317	9.79075212892e-05	0.000280167379719	7.88459035494e-05	8.5482651528e-05	0.000945299245609	6.60631496385e-05	9.68590985177e-05	7.08807985121e-05	0.000257216384962	0.000226128955661	0.000136293503228	0.000122527435645	0.000108149245959	8.14836292449e-05	0.00119347458747	8.19583336242e-05	6.42048033398e-05	6.43199467585e-05	0.000114180189419	6.93200753571e-05	0.000127297033115	8.5505473979e-05	0.000108352461269	0.000105710273726	0.00013718135211	9.15326842875e-05	7.71073898219e-05	0.000143734508802	0.000103898559823	6.34619958277e-05	0.000406969209217	5.56844285897e-05	9.62288053011e-05	6.92768903036e-05	0.000141454061756	0.000128439827014	0.00152564523115	7.0923331427e-05	0.000286299376415	0.000184366106169	0.000114180357269	9.31441771961e-05
k__Fungi; p__Basidiomycota; c__Ustilaginomycotina_cls_Incertae_sedis; o__Malasseziales; f__Malasseziaceae; g__Malassezia	0.000810252943893	0.00251081242127	0.000588057311062	0.00468441249984	0.00115224047265	0.000579032372569	0.0113396360203	0.000442325640738	0.000840321186796	0.00182610018405	0.000237673123463	0.000776892353665	0.00359165977231	0.000758688380353	0.000469542247735	0.00228133956753	0.0007194082594	0.00113822511135	0.000484568131324	0.00849367758619	0.0041611226636	0.00108140438182	0.0018779837146	0.00100061363599	0.000737681730087	0.00143497145615	0.000932047677208	0.000565885350912	0.00210060064939	0.000459737112275	0.000668400880232	0.00177862743336	0.00065655826561	0.00145607558445	0.00278231840953	0.00184028267343	0.000656900395197	0.0045160480943	0.00269516262494	0.00131860009351	0.00116397553205	0.00206494350526	0.00107178556909	0.00776337516793	0.000445536039072	0.0060057991944	0.000530004129852	0.000734376739465	0.0020514383301	0.00279044789193	0.000707736900859	0.00302463446262	0.000528952351943	0.000489746142167	0.000382186613875	0.000499357389146	0.000711809214374	0.00273369227093	0.000970048286412	0.00164588947049	0.000496165589585	0.00113176846661	0.000949871407183	0.000726898683881	0.00118340115289	0.000468646732491	0.00160396796999	0.00195510405727	0.0102507382067	0.000492236825605	0.00115715033553	0.000370790400326	0.0268131952665	0.000381688612018	0.000826371951164	0.00108398324745	0.000775769768859	0.00295119978025	0.000396641631912	0.015348331017	0.00344540958836	0.00058886845123	0.000317309979139	0.0015871670331	0.000538106593154	0.00121839066459	0.00152350697157	0.00131905171214	0.000770638962084	0.00511536528896	0.000591479502856	0.00143141423214	0.000658354604573	0.000799021614053	0.00791235789147
k__Fungi; p__Basidiomycota; c__Wallemiomycetes; o__Wallemiales; f__Wallemiaceae; g__Wallemia	0.000182829696204	0.000379149023414	0.000380501187964	0.000698633811848	0.00028815782086	0.000274324182506	0.000650349877132	0.000383135930954	0.000420234708867	0.00166907659817	0.000127977835711	0.000217447022065	0.00321728557977	0.000325070289573	0.000164339786707	0.00340192285031	0.000761210801183	0.000841215090553	0.000260921301482	0.000312780014341	0.000730068683295	0.000184829739807	0.000273638837922	0.000250350846573	0.000573723539946	0.00017613683268	0.000254015114573	0.000264079830425	0.000787606645925	0.000290368414778	0.000275275297144	0.000249180229508	0.000179038167955	0.000443456594743	0.000226567822186	0.000379233585842	0.000250337971216	0.000182530974492	0.000483318456707	0.000277508159983	0.000325995679526	0.000282774314867	0.000798658723929	0.000251935637575	0.00114636906256	0.000186137246147	0.000937312561678	0.000167887996321	0.00020492636605	0.000134775988841	0.000215427921921	0.000237766185084	0.000415751496092	0.00032667120788	0.000178391628222	0.000341665582047	0.000569247092657	0.000178717725848	0.00028648404063	0.000355047855853	0.000236269328374	0.000231429255343	0.000452257911323	0.00036344934194	0.000449009582779	0.000252348240572	0.000190128468238	0.000482351905358	0.00019123611179	0.000214016011133	0.000835685869767	0.000199656369406	0.00152431043343	0.000148355715158	0.000740775995202	0.000252822409628	0.00024665730536	0.000239876381813	0.000580094440421	0.000179917242918	0.000335380520539	0.00024242997292	0.000148077990265	0.000284968626397	0.000129930333376	0.000224533879036	0.00023084989079	0.00033005947743	0.000256777474372	0.00094246489091	0.00016548777333	0.00205599979437	0.000658689815675	0.000266420833627	0.000217336413458
k__Fungi; p__Basidiomycota;Other;Other;Other;Other	0.000861994078533	0.00146920246573	0.00138389119782	0.00173300770771	0.00152285936973	0.0011581612023	0.00399559070964	0.00135628992135	0.00177432432633	0.00248664072773	0.00175494937194	0.00130497797868	0.00116129036818	0.00140871433669	0.00112667780302	0.00185721005562	0.00165066101281	0.00267262023462	0.00134235581308	0.00138516863494	0.0016550783785	0.00081853170486	0.00121182913937	0.00143012498024	0.00131166552113	0.00138432914013	0.00127034513259	0.00135800545709	0.00161209714472	0.000967688671282	0.00141570152817	0.00110351244496	0.00103445691203	0.00209038187271	0.00142393574324	0.00200400767354	0.00128289486802	0.00118623403542	0.00214041030828	0.00111003263993	0.00158340758627	0.000932948834451	0.00113421838196	0.00312825742254	0.000986544086516	0.000824322090079	0.00195655127293	0.00130086548261	0.00136692482653	0.000693072727427	0.00116946586186	0.00105296453394	0.00128454701252	0.00159988605608	0.000866392461907	0.000919868874743	0.0010823250735	0.00079146421447	0.000837080418349	0.00122677974251	0.000874196514982	0.000899848027849	0.00124435822317	0.00218026337385	0.00159234130088	0.0011535919569	0.000841997502197	0.00109133326884	0.00120231410346	0.000877465645644	0.000664639449838	0.000970032014962	0.00258699888825	0.000784435906079	0.000997563863088	0.00148116094675	0.00119827420684	0.0017487621211	0.00128174815998	0.000796776361493	0.00148525659096	0.00128163546228	0.00084615994437	0.0012620039169	0.000575405762093	0.00109049161957	0.00133906090498	0.00146169197147	0.00118753195669	0.00219932152188	0.000756590825382	0.000989237077455	0.000973872054448	0.00167440435311	0.00304133858075
k__Fungi; p__Chytridiomycota; c__Blastocladiomycetes; o__Blastocladiales; f__Blastocladiaceae; g__Microallomyces	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	0.000113952687453	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	2.54845183174e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Chytridiomycota; c__Chytridiomycetes; o__Olpidiales; f__Olpidiaceae; g__Olpidium	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	2.54845183174e-05	2.62819678498e-05	5.68973985144e-05	2.55311036926e-05	2.20210498795e-05	0.000258188757336	4.72538656747e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	0.000284927764614	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Chytridiomycota;Other;Other;Other;Other	5.22370560584e-05	9.47872558535e-05	6.92221164662e-05	0.000802341102111	8.233080596e-05	6.09609294458e-05	0.000185814250609	5.90018059438e-05	9.33854908593e-05	6.2889548428e-05	3.65650959174e-05	6.21277205901e-05	7.49219592375e-05	7.22123703917e-05	4.69542247735e-05	7.74243311073e-05	8.46838588385e-05	9.90033402662e-05	7.45489432806e-05	8.9365718383e-05	4.86968485228e-05	5.28084970877e-05	7.81825251205e-05	7.15288133065e-05	8.19790950705e-05	5.03248093372e-05	5.64278358514e-05	7.54513801215e-05	7.49536817082e-05	4.83689802158e-05	7.86500848984e-05	7.11943512879e-05	3.97720956937e-05	0.000126701884212	6.47336634818e-05	0.000108352453098	6.26094169349e-05	4.56327436231e-05	0.000138090987631	6.93770399959e-05	9.31416227216e-05	5.65369147465e-05	4.19783795303e-05	7.19816107357e-05	6.36480055817e-05	5.31820703277e-05	8.15390969003e-05	4.19719990803e-05	0.000387526124125	3.85074253832e-05	6.15508348345e-05	6.79331957383e-05	7.55474362111e-05	6.52716808594e-05	5.09690366349e-05	5.25639356996e-05	5.6988434352e-05	5.10622073852e-05	4.4042099759e-05	6.45727323451e-05	4.72538656747e-05	0.000102902926766	4.52834770903e-05	9.08623354851e-05	8.16849570967e-05	7.20994973063e-05	5.43224194966e-05	5.07484469566e-05	5.46388890828e-05	4.28032022265e-05	4.28799645057e-05	5.70446769732e-05	4.62133835714e-05	4.23873471879e-05	5.70036493193e-05	7.22349741794e-05	7.04735158171e-05	6.85361090894e-05	6.1021789525e-05	5.14049265479e-05	9.58230058683e-05	6.92657065487e-05	4.23079972185e-05	8.1419607542e-05	3.71229523931e-05	6.41525368674e-05	4.61845935357e-05	0.000282611574115	6.41688236792e-05	8.97856212021e-05	4.72822209513e-05	5.20694593364e-05	5.26281430336e-05	7.61202381793e-05	6.20961181307e-05
